season,episode,char,line
9,13,Rachel, What?
9,13,Rachel," No! That's OK! That's OK! That's OK! No no no no! This is my 
business associate Gavin. He's just being silly.Gavin come out from behind 
that curtain!"
9,13,Rachel, OK.
9,13,Rachel, I thought it was Ross.
9,13,Rachel, There isn't. There is totally isn't.
9,13,Rachel," All right. Look. Gavin...I...I guess I felt guilty that you were 
here, which I shouldn't. You know Ross and I are not inany relationship 
but...he is the father of my child, and you know we do live together and plus 
there is just so muchhistory...you know it's just...I don't know, I'm sorry, 
I'm just all over the place."
9,13,Rachel, Yes
9,13,Rachel, People keep saying that. Oh I'm sorry Gavin
9,13,Rachel, So seriously...rodeo clown?
9,13,Phoebe," ""No time for losers, 'cause we are the champions of the 
world...!"" Thank you!
(Mike kisses Phoebe)"
9,13,Phoebe, Hi hi...Oh you have got to sing.
9,13,Monica, No I told you I can't.
9,13,Phoebe," But you would have so much fun and you have a really nice 
voice."
9,13,Monica, What have you heard me sing?
9,13,Phoebe, All the time when you're cooking.
9,13,Monica, What?
9,13,Phoebe," Yeah you're always singing ""Yummy yummy yummy, I've got love in 
my tummy"""
9,13,Monica, Yeah I do rock that one.
9,13,Phoebe," OK so isn't there a little part of you that wants to get up 
there?"
9,13,Monica," Just a little but...it's just so scary! I don't even know what I 
would sing..."
9,13,Monica," ""Delta Dawn""
 
[Scene"
9,13,Ross," Hi! I could help not notice, but that's an unusual necklace"
9,13,Ross," Right, so that's a firm ""no"". I cannot believe this, I just keep 
striking out."
9,13,Chandler," I don't get it neither, I mean you're obviously desperate, 
you're asking women how they want to be killed"
9,13,Ross," This is great. Rachel's gonna keep kissing guys until she finds the 
one she wants and I'm gonna die alone."
9,13,Chandler, By drowning or...?!
9,13,Chandler, Well...
9,13,Ross," I know! (he stands)
 
 
[Scene"
9,13,Monica, Wait wait! I can't sing in front of all these people.
9,13,Phoebe," Just pretend they're not even here! It's OK Monica, when that 
spotlight hits you it so bright you won't see anyoneanyway."
9,13,Monica," Hi! I'm Monica and I'm gonna be singing ""Delta Dawn""""Delta 
Dawn, what's that flower you have on? Could it be a faded rose from days gone 
by? ..."""
9,13,Phoebe, Can you totally see through her shirt ?
9,13,Monica," ""To take you to his mansion in the sky-y?""
 
[Scene"
9,13,Joey," Hey, I need your help."
9,13,Chandler," Wow, it seems serious. What seems to be the problem, Ashley 
Judd?"
9,13,Joey," Look, I'll get new headshot taken, all right, so I want to get my 
eyebrows shaped"
9,13,Chandler," I am sorry, moment to make fun of that, please!"
9,13,Joey," You may be a sissy but I'll still (pound you out on ground). All 
right, it hurts so bad, I could only let her do oneeyebrow and now... they 
don�t match!"
9,13,Chandler, It�s like a baby caterpillar chasing its mama!
9,13,Joey," All right, look, you got to help me out, ok? Look, I have the magic 
marker, I want you to fill in the skinny one soI don�t look stupid for my 
pictures."
9,13,Chandler," Ok. First of all, this is green!"
9,13,Joey, What the hell am I supposed to do!
9,13,Chandler," All right, I will help you out but you have to promise me you 
will not tell anyone what I am about to tell you."
9,13,Joey," What, what."
9,13,Chandler," Ok, you know how most kids get their allowance from mowing the 
lawn or taking out the garbage, well I earned mineby plucking the eyebrows 
of my father and his �business� partners."
9,13,Joey, Oh my God!
9,13,Chandler," Yeah, well, I guess you don�t need my help Victor 
Victoria!"
9,13,Joey," Ok all right, no, no, no, no, I do, I do, I do, I need your help, 
but Chandler I don�t know if I can take anymoreplucking. It hurts so 
bad!"
9,13,Chandler," Oh, not with my combination of ice cubes, aloe Vera and my 
gentle self-loathing touch.
 
[Scene"
9,13,Monica," ""Take me to the mansion in the sky-y"". I am sorry, the song is 
over. Did you see me out there?"
9,13,Phoebe, Every little bit of you!
9,13,Monica," I can�t believe I did this. I can�t believe I'm singing for the 
people, and they liked me! Hey, did you hear thatone shouting �look at those 
tips�! I mean, did I really help you get a lot of tips?"
9,13,Phoebe," Mon', not that you didn�t sound good, but..."
9,13,Monica," Good? Didn�t you hear them...I was great! Thank you so much for 
making me do this. That�s is the best gift ever."
9,13,Ross," But, what�s great is that you don�t mind talking about it."
9,13,Ross, Uh-ah!
9,13,Ross, (pfew). Good choice Ross.
9,13,Rachel," Oh, hey! Hi, there you are, I�ve been looking for you 
everywhere!"
9,13,Ross," Oh, yeah, hello, well, now, here I am."
9,13,Rachel," Listen, my mum is not bringing the baby back until nine o� clock. 
So I was hoping you and I could have achance to kind of talk� somebody 
here?"
9,13,Ross," Oh, yeah, yeah that�s Michelle."
9,13,Rachel, Who?
9,13,Ross," Oh, just this woman I�ve been seeing."
9,13,Rachel, You�ve being seeing someone?
9,13,Ross," Yeah, didn�t I mention that? Yeah, I mean, we haven�t being going 
out for too long, but rather there is thisamazing connection between us. I-I 
mean, in fact just before you came in she called me her boyfriend. I thought it 
wasa little too soon, but it was also, you know, it was kinda nice."
9,13,Ross," How great is this? You are already comfortable enough to look 
through my stuff. Oh, I am sorry Michelle, that�smy roommate, Rachel."
9,13,Rachel," Hi, and I am also Emma�s mother."
9,13,Ross, I told you about my daughter.
9,13,Chandler, And done!
9,13,Joey," Oh my God! I didn�t feel a thing ! Hey, are you still looking for a 
job because you can tweeze circles aroundthat sadistic bitch at the 
saloon"
9,13,Chandler, Thanks. You wanna see what it looks like?
9,13,Joey," Yeah, yeah. Hey, they totally match! They look great! They look 
great! How you doing!"
9,13,Chandler," Yeah, yeah, I think it looks pretty good. I was a little 
worried I was uncovering a birthmark right aboutthere, but it turned out to 
be a little piece of chocolate."
9,13,Joey, Thank you so much.
9,13,Chandler, No problem.
9,13,Joey," Listen that�s a pretty girly hour we just spent, we should add some 
manly make up for it."
9,13,Chandler, Yeah.
9,13,Joey," Comb my eyelashes.
 
[Scene"
9,13,Monica," Ok, for my next song I think I�ll sing something a little more 
upbeat. All right? Oh, how about the PointerSisters �I am so excited�. And 
make it bouncy!"
9,13,Phoebe, Oh you�ll probably take care of that on your hands.
9,13,Chandler," I am sorry I am late. You�ll understand when you�ll see 
Joey."
9,13,Monica," Honey, you�re just in time, I�m about to sing another 
song!"
9,13,Chandler, Really? In front of all this people?
9,13,Monica, And they love me!
9,13,Chandler, Oh my God!
9,13,Phoebe," Yes, she gives the people what they want."
9,13,Monica," All right, watch!"
9,13,Monica," ""Tonight's the night we're gonna make it happen, tonight we'll 
put all other things aside. Give in thistime and show me some 
affection..."""
9,13,Chandler, Are those my wife�s nipples?
9,13,Phoebe," Oh? Isn�t that funny? I didn't see that before, I wouldn't have 
let her go up again."
9,13,Chandler, I gotta stop this.
9,13,Monica," Oh, who cares, they still love me! ""I am so excited..."""
9,13,Chandler," You, touching yourself, out!
 
[Scene"
9,13,Rachel, Wow. She does that a lot!
9,13,Rachel," What, what, wait a minute! You haven�t even told her you were a 
doctor, yet? How long have you known her, likean hour?"
9,13,Ross," I told you it wasn�t long, but there is an amazing connection 
between us."
9,13,Ross, Are you kidding?
9,13,Ross, We�ll see.
9,13,Rachel," Ok, Ross, what�s going on here, are we just bringing strange 
women back to the apartment now?"
9,13,Ross," I don�t know, are we just kissing guys on balconies?"
9,13,Rachel, How do you know about that?
9,13,Ross," Through the magic of sight! I was here, putting our child to 
sleep..."
9,13,Ross," When I happened to look through the window and I see you kissing a 
guy you know, for what? A week?"
9,13,Rachel," Oh, that�s what this is all about? Did you bring her up here to 
get back at me?"
9,13,Ross," Ok, Michelle, it�s time to go."
9,13,Ross, Ok.
9,13,Ross," You know, if it�s meant to be, I�ll guess it. Bye, bye."
9,13,Rachel, Score.
9,13,Ross," Oh, I am sorry, did you not like her, because I was hoping that we 
could come to one of your kissing parties onthe balcony."
9,13,Rachel," Oh God, I can�t believe you�re making such a big deal about this. 
It was one kiss, one guy, one time!"
9,13,Ross," Oh, really!"
9,13,Rachel, Yeah.
9,13,Ross," Oh, really!"
9,13,Rachel, Oh yeah.
9,13,Ross, What about the guy from the bar?
9,13,Rachel, What? Who?
9,13,Ross, The guy you gave your number to.
9,13,Rachel," Whoa, how do you know about that?"
9,13,Ross," Because he called here looking for you. So don�t tell me 
this...this kissing this guy from work is a one time thing,ok? You�ve been 
out there in bars and on balconies for over a month now. And you didn�t even 
have the courtesy to tell me."
9,13,Rachel, Why didn�t I get that message?
9,13,Ross, What?
9,13,Rachel," From the guy in the bar, why didn�t I get that message?"
9,13,Ross," Because I folded it up and put in my pants pocket. Do you...do you 
not look there?"
9,13,Rachel, Ross?
9,13,Ross, I never gave it to you.
9,13,Rachel, Why?
9,13,Ross, I don�t know.
9,13,Rachel," Oh God. You know what? Who you think you are? Who are you to 
decide what messages I should or should not get?"
9,13,Ross, Who am I?
9,13,Rachel, Yes.
9,13,Ross," I am the guy who�s taking care of our baby while you�re out at bars 
meeting guys!"
9,13,Rachel," Oh my God, I cannot believe this. You know I actually came in 
here hoping to have a mature conversation with youAbout us! But I can�t do 
that with someone who hides my messages and brings crazy women back to my 
apartment!"
9,13,Ross," None of the sane ones wanted to come back with me! That�s not the 
point. Ok? The point is you...you are the oneWho moved on and didn�t tell 
anyone!"
9,13,Rachel," Oh, Ross, this is just so messed up! What�s wrong with us? You 
know when people hear about our situation theyAlways ask, �what, you live 
together but you�re not a couple? And you have a baby, isn�t that weird?� And I 
say �No.You know what, it�s not, because it works for us!� But you know this 
doesn�t work. In fact this is the opposite of working!"
9,13,Ross," Uh, clearly."
9,13,Rachel," And you know, we said that we would, we would live together as 
long as this makes sense. An maybe this, you know,Just doesn�t make sense 
anymore."
9,13,Ross," Yeah, maybe not. So what you wanna do?
 
[Scene"
9,13,Joey, Hey!
9,13,Rachel, Hi. Can Emma and I live here for a while?
9,13,Joey," Ha, oh, of course."
9,13,Rachel, Thank you.
9,13,Joey," Your eyebrows look weird.
 
[Ending Credits]
 "
9,13,Chandler," �Jeremiah was a bullfrog. Was a good friend of mine, never 
understood a single word he said, but I helped himdrink his wine.� So you 
just touch yourself for anything?
 
 
END
"
5,13,Monica," I can't believe we've never done this before! It's sooo good! So
good for Monica! 
(Chandler picks up the timer being used and turns it to zero at which it chimes.)"
5,13,Chandler," Oh! Look at that, time's up! My turn!"
5,13,Monica, That was a half an hour?
5,13,Chandler," It's your timer.
(They change places.)"
5,13,Monica," Y'know, I don't like to brag about it, but I give the best
massages!"
5,13,Chandler," All right, then massage me up right nice!
(She starts the massage, only she is doing extremely hard and Chandler is gasping in
pain.)"
5,13,Chandler, Ah! Ahh!! Ahh!!
5,13,Monica," It's so good, isn't it?"
5,13,Chandler, It's so good I don't know what I've done to deserve it!
5,13,Monica, Say good-bye to sore muscles!
5,13,Chandler," Good-bye muscles!!
Opening Credits
[Scene"
5,13,Chandler," I'm telling you, she gives the worst massages ever!! Okay, it was like
she was torturing me for information. And I wanted to give it up I justI didn't know
what it was!"
5,13,Joey," Chandler, if it really hurts that bad you should just tell her."
5,13,Chandler," Look, for the first time in my life I'm in a real relationship. Okay,
I'm not gonna screw that up by y'know, telling the truth."
